Distance-miles,Lat,Lon,Altitude-meters
6.8084822202,30.24352192,-97.75821196,163.561523
6.8240680689,30.24371889,-97.75808414,164.042114
6.8287077219,30.24377354,-97.75803736,164.522705
6.8385204128,30.24390623,-97.75798154,164.042114
6.8433960624,30.24396985,-97.75794432,164.522705
6.853831367,30.2441079,-97.75787568,164.522705
6.8706672279,30.24430445,-97.75770913,165.003418
6.8800836704,30.24442708,-97.75763872,164.042114
6.8890898838,30.24453638,-97.75755616,164.042114
6.8995397285,30.2446803,-97.75750419,163.080811
6.9049233489,30.24475758,-97.7574907,162.600098
6.9162797739,30.24490007,-97.75739707,162.119507
6.923528688,30.24499252,-97.75733924,162.119507
6.9350732019,30.24513963,-97.75724653,160.67749
6.9419070402,30.24521808,-97.75717629,159.235474
6.953907889,30.24536108,-97.75709373,158.27417
6.9620561133,30.24546518,-97.75699759,158.27417
6.9643892993,30.24549016,-97.75697202,158.27417
6.9718359958,30.24558412,-97.7569095,158.27417
6.9816675141,30.24571203,-97.75683808,158.754761
6.9890857518,30.24580632,-97.75677999,157.793579
6.9915069239,30.24583776,-97.75676105,157.793579
6.9987097323,30.24592912,-97.75670053,157.793579
7.0080381887,30.2460349,-97.75660582,159.716187
7.0182701807,30.2461675,-97.75652728,159.716187
7.0304936667,30.24633329,-97.7564609,159.716187
7.0376467033,30.24642843,-97.75641404,158.754761
7.0487725374,30.24656237,-97.75630943,159.235474
7.061652067,30.24672255,-97.75619787,159.235474
7.0702929764,30.24682573,-97.75611648,159.716187
7.0797391826,30.24695045,-97.75604784,159.716187
7.0893619203,30.24706839,-97.75596066,160.196899
7.1016272867,30.24721884,-97.7558512,161.638916
7.1127476528,30.24735915,-97.75575916,161.158203
7.1238759104,30.24751229,-97.75569496,161.158203
7.1341831504,30.24765898,-97.75566252,160.67749
7.1477871985,30.24784774,-97.75559622,160.67749
7.1605307099,30.24802795,-97.75554475,159.716187
7.1764739713,30.24825032,-97.75547066,158.27417
7.1907309561,30.24844972,-97.75540595,157.793579
7.2051329067,30.2486493,-97.75533328,157.793579
7.219845605,30.2488539,-97.75526304,157.793579
7.232432593,30.24903185,-97.75521493,157.793579
7.2441822216,30.24919345,-97.7551529,157.793579
7.2535160839,30.24932027,-97.75509758,157.793579
7.26660253,30.24950576,-97.75505106,157.793579
7.2810840161,30.24970575,-97.75497613,158.27417
7.2955284685,30.24990859,-97.75491309,157.793579
7.3064898258,30.25006249,-97.75486699,156.351562
7.3155445682,30.25018369,-97.75480832,155.390259
7.3274744565,30.25033825,-97.7547183,155.390259
7.3386451536,30.25049047,-97.75465342,154.909546
7.3507260972,30.25065978,-97.75459467,154.909546
7.3559925892,30.25073136,-97.75456415,154.909546
7.365595878,30.25085919,-97.75449936,153.948364
7.3797060328,30.25105356,-97.75442108,152.506348
7.3930709153,30.25123243,-97.75433013,153.467651
7.4025153195,30.25135992,-97.75427104,153.467651
7.4142976943,30.25152815,-97.75423533,152.986938
7.4248136528,30.25167407,-97.75417976,152.025757
7.4270394037,30.2517014,-97.75415956,152.025757
7.4331154179,30.25178765,-97.75414238,151.544922
7.4434244599,30.25192855,-97.75409368,150.583618
7.4571898781,30.25209174,-97.75396015,150.583618
7.469568769,30.25224706,-97.75385614,152.506348
7.4794991475,30.25236927,-97.75376762,153.467651
7.4902548309,30.25250866,-97.75368724,154.428955
7.4993314457,30.2526188,-97.75360359,155.390259
7.5114876373,30.25277889,-97.75352002,154.428955
7.5210921688,30.25289599,-97.75343763,154.428955
7.5299266974,30.25301208,-97.75336789,153.948364
7.5398552739,30.25315239,-97.75333386,152.986938
7.5482365124,30.2532653,-97.75328147,152.025757
7.5578841671,30.25338667,-97.75320285,153.467651
7.565370942,30.25347057,-97.75312398,153.948364
7.5785477354,30.25363485,-97.75301049,154.909546
7.5914308689,30.25379319,-97.75289565,155.870972
7.6012101921,30.25391238,-97.7528084,156.351562
7.6130544554,30.25405378,-97.75269859,156.351562
7.6214156857,30.25416509,-97.75264537,157.312866
7.6239861112,30.25419854,-97.75262483,156.832153
7.635476628,30.25433902,-97.75252517,155.870972
7.6378522536,30.2543702,-97.75250967,155.870972
7.6513968365,30.25454245,-97.75240087,155.390259
7.6626069907,30.25467278,-97.75228562,154.909546
7.6761321247,30.25484067,-97.75216819,153.467651
7.6881257035,30.25499314,-97.75207129,152.025757
7.6984735812,30.25512155,-97.75198244,150.583618
7.711326951,30.25528785,-97.75188547,148.661011
7.7225401499,30.25543126,-97.75179662,146.257812
7.7317169297,30.25554609,-97.75171909,144.815796
7.7444665305,30.25568255,-97.75157852,142.412476
7.7562465441,30.25583628,-97.75148883,140.489868
7.768527072,30.25599226,-97.75138884,139.047852
7.7780733811,30.25612017,-97.75132572,138.086548
7.7937035336,30.25632192,-97.75120536,136.644653
7.8037686253,30.25644975,-97.75112397,136.16394
7.8148944595,30.25659836,-97.75104895,136.16394
7.8291374634,30.25677622,-97.75092767,136.644653
7.8345683702,30.25684755,-97.75088743,137.125244
7.8516773236,30.25706624,-97.75075089,135.683105
7.861594964,30.25719515,-97.75067043,134.721924
7.8726746925,30.25733379,-97.75057646,136.16394
7.8845377833,30.25748223,-97.75047597,137.125244
7.8945846689,30.25761743,-97.7504126,138.086548
7.9065648882,30.25778348,-97.75035175,138.086548
7.908989105,30.25781767,-97.75034009,138.086548
7.9200014147,30.2579481,-97.75023155,138.086548
7.9290398151,30.25805128,-97.75014094,138.086548
7.9385545585,30.25817315,-97.75006274,138.086548
7.9474898114,30.25829192,-97.74999727,138.567261
7.9582072805,30.25844104,-97.74993978,139.047852
7.970250569,30.25859887,-97.74985084,140.489868
7.9794594736,30.25872066,-97.74978404,140.970459
7.9912358211,30.25888117,-97.74971338,140.970459
7.9983821468,30.25897857,-97.74967197,140.489868
8.0051213503,30.25907043,-97.74962822,139.528442
8.0142392862,30.25919222,-97.7495672,138.086548
8.0203850182,30.25926976,-97.74951716,137.605835
8.0253353567,30.25933807,-97.74949478,137.125244
8.0349198801,30.25946899,-97.74943929,137.125244
8.0469097928,30.259628,-97.74935975,137.605835
8.05173449,30.25969472,-97.74933242,137.605835
8.0637116646,30.25985984,-97.74927258,137.125244
8.0713089193,30.25996319,-97.74922648,136.16394
8.073686409,30.25999588,-97.74921273,136.16394
8.0779516238,30.26005464,-97.74918884,135.683105
8.0901296876,30.26022596,-97.74914416,136.644653
8.092556887,30.26026083,-97.74913645,136.644653
8.10627011,30.26044616,-97.74905263,137.605835
8.1200756066,30.26063089,-97.74896018,138.567261
8.1317293576,30.26078235,-97.74887376,140.009155
8.1426707067,30.26093398,-97.74881886,141.931763
8.1554840602,30.2611064,-97.74873856,143.85437
8.1667518777,30.2612561,-97.74866296,145.296387
8.1782939683,30.26141888,-97.74862717,147.218994
8.19171291,30.2616042,-97.74855894,148.661011
8.2047932666,30.2617876,-97.74850144,149.141602
8.2144894504,30.26192414,-97.74846448,148.18042
8.2188766403,30.26198734,-97.74845375,147.699707
8.2315668381,30.26214684,-97.74835124,147.699707
8.2429256243,30.26230308,-97.74828804,148.18042
8.249654513,30.26239486,-97.74824764,148.18042
8.2614302391,30.26255068,-97.74816616,148.661011
8.2659843293,30.26261397,-97.74814043,148.18042
8.279625349,30.26280113,-97.74806106,147.218994
8.2884192399,30.26292418,-97.74802174,145.7771
8.2954830476,30.26302493,-97.74800079,144.335205
8.2977124646,30.26305796,-97.74799534,143.85437
8.3108772034,30.26324177,-97.74793616,142.412476
8.3181297215,30.26334319,-97.74790524,140.970459
8.3325966675,30.26354503,-97.74784388,140.009155
8.3431920994,30.26368744,-97.74777448,139.047852
8.3456757814,30.26372273,-97.74776836,138.567261
8.3568901609,30.26388567,-97.74775629,138.086548
8.3660390411,30.26401467,-97.74779133,136.644653
8.3785496006,30.26417049,-97.74789719,136.644653
8.3917476449,30.26428976,-97.74806868,135.683105
8.4043218949,30.26437987,-97.74825225,136.16394
8.4149009847,30.26447215,-97.74839633,139.047852
8.4256597129,30.26454214,-97.74855693,144.335205
8.4379821212,30.26461707,-97.74874385,145.7771
8.4506595808,30.26469234,-97.74893738,147.699707
8.4589315823,30.26472596,-97.74907133,144.815796
8.4734154296,30.26479687,-97.74930049,139.047852
8.4866037805,30.26484883,-97.74951406,138.086548
8.5002236115,30.26492,-97.74972704,136.16394
8.5134847871,30.26496073,-97.74994539,136.644653
8.52440793,30.2650065,-97.75012049,137.605835
8.5396066026,30.26506945,-97.75036457,139.528442
8.5555238285,30.26514639,-97.75061569,139.528442
8.5684815887,30.26520263,-97.75082298,139.528442
8.5793143221,30.26525075,-97.75099405,139.047852
8.5924037508,30.2653085,-97.75120284,140.970459
8.6036193731,30.26536155,-97.75138012,141.931763
8.6169351672,30.26542526,-97.75158975,142.893066
8.6283030875,30.26548267,-97.75176854,143.373657
8.6395430054,30.26553548,-97.75194766,143.373657
8.650904277,30.26558753,-97.75212804,142.893066
8.6627060385,30.26564629,-97.75231328,142.412476
8.6740230064,30.26568828,-97.75249617,140.489868
8.6900160396,30.26574997,-97.75275408,138.086548
8.7047056229,30.26581233,-97.75297545,136.644653
8.7186470133,30.26588735,-97.75320553,135.683105
8.7308056283,30.26594426,-97.75339815,134.241211
8.7426851233,30.26600889,-97.75358238,134.241211
8.7564966472,30.26608315,-97.75379738,134.241211
8.7684082671,30.26612992,-97.75398999,134.241211
8.7831555136,30.26621458,-97.75421647,135.202515
8.7975696431,30.26627418,-97.75444605,135.683105
8.8114285155,30.26631097,-97.75467538,134.721924
8.8230962473,30.26633805,-97.754868,133.760498
8.8347432875,30.26635959,-97.75506129,132.318604
8.8487805555,30.26639479,-97.75529246,130.876709
8.8604591613,30.26641189,-97.75548625,128.954102
8.8801592317,30.26643595,-97.75581448,126.069946
8.8951946701,30.26647492,-97.75606167,126.069946
8.906807162,30.26651558,-97.75625068,124.147339
8.9164438806,30.26655816,-97.75639535,124.147339
8.926026602,30.26663753,-97.75653524,124.147339
8.9361724098,30.266718,-97.75667782,125.589355
8.9484226148,30.26682009,-97.75684512,129.434692
8.961915624,30.26693685,-97.75702626,130.395996
8.9775409298,30.26708873,-97.7572203,131.3573
8.9823680504,30.26713726,-97.75727922,130.876709
8.9962123827,30.26725754,-97.7574653,130.876709
9.004872741,30.26733868,-97.75757695,132.318604
9.0065280734,30.26734882,-97.75760226,132.318604
9.0193050146,30.26747765,-97.7577559,134.721924
9.0336329599,30.26763028,-97.75791725,134.721924
9.0429486782,30.26773422,-97.7580175,134.721924
9.0540108218,30.26783547,-97.75816108,134.241211
9.0625674112,30.26790529,-97.75827725,134.721924
9.0741543648,30.26800269,-97.75843475,134.721924
9.0864064339,30.26810713,-97.75860046,136.16394
9.0981955195,30.26820595,-97.75876206,137.125244
9.1073801285,30.26827519,-97.75889374,137.125244
9.1191291356,30.26835255,-97.75906909,137.125244
9.1331943653,30.26843973,-97.759283,137.605835
9.1494155038,30.26853972,-97.75952834,138.086548
9.1611129372,30.26860862,-97.75970712,138.086548
9.170601583,30.26867299,-97.75984718,138.086548
9.1797382843,30.26873628,-97.75998197,137.125244
9.1931032289,30.2688232,-97.76018204,136.16394
9.2043036897,30.26889687,-97.76034918,135.683105
9.2160180865,30.26898664,-97.76051564,135.202515
9.2295014022,30.26907465,-97.76071672,134.241211
9.2434846731,30.26916124,-97.76092853,134.241211
9.2555498338,30.26924992,-97.76110204,135.202515
9.2694669286,30.26934086,-97.76131008,136.644653
9.2836474226,30.26943717,-97.76151887,136.16394
9.2956179485,30.26954672,-97.76167452,135.683105
9.3051709063,30.26964186,-97.76179086,137.605835
9.3219558147,30.26981385,-97.76198977,139.528442
9.3336848137,30.26992667,-97.76213729,140.009155
9.3451589263,30.27004536,-97.76227215,141.45105
9.3590529683,30.2701954,-97.76242806,140.489868
9.3697685733,30.27031015,-97.76254917,139.528442
9.3813671465,30.27044317,-97.7626682,139.528442
9.3949954281,30.27059798,-97.76281036,139.528442
9.406851249,30.27073762,-97.76292603,140.489868
9.4242259627,30.27093669,-97.76310498,140.489868
9.4374974531,30.27108723,-97.76324336,140.009155
9.4522167379,30.27125797,-97.76339038,140.970459
9.4638007089,30.27139242,-97.76350614,141.931763
9.4763980739,30.27154606,-97.76362105,143.373657
9.4850378027,30.27164656,-97.76370806,142.412476
9.496898408,30.27178427,-97.7638275,142.412476
9.5079265627,30.27190992,-97.76394258,141.931763
9.5167762527,30.27201192,-97.76403235,142.412476
9.5295331858,30.27215987,-97.76415959,142.893066
9.541771274,30.27229582,-97.76428984,142.893066
9.554048198,30.27243353,-97.76441926,142.412476
9.5653657872,30.27255725,-97.76454625,141.931763
9.5758532248,30.27267686,-97.76465387,142.893066
9.5836427938,30.27276328,-97.76473828,143.373657
9.5923669048,30.27286596,-97.76482285,143.373657
9.6047579125,30.27300635,-97.76495419,142.893066
9.6171992512,30.27314859,-97.76508227,141.931763
9.6257692,30.27324909,-97.76516735,142.412476
9.6337298946,30.27333593,-97.76525443,142.412476
9.642325941,30.27343559,-97.76534085,142.893066
9.6524833063,30.27354397,-97.76545627,143.85437
9.6656097687,30.27369627,-97.76558854,145.296387
9.6767386476,30.27382552,-97.76569993,146.257812
9.6878231606,30.27395845,-97.76580462,147.699707
9.7010540133,30.27411427,-97.76593396,148.661011
9.7122805717,30.27425668,-97.76602666,148.661011
9.7242777544,30.27439976,-97.76614132,148.661011
9.73951228,30.27458668,-97.76627703,149.141602
9.752596862,30.27474895,-97.76638985,150.583618
9.7672421415,30.2749383,-97.76650158,150.583618
9.782351088,30.27513452,-97.76661205,152.025757
9.793725657,30.27528657,-97.76668824,153.467651
9.8020668171,30.27539687,-97.76674574,153.948364
9.8156726672,30.27558027,-97.76683065,155.390259
9.8253603381,30.27570583,-97.76690466,156.351562
9.8364679661,30.27584773,-97.76699376,156.832153
9.8474529976,30.27599199,-97.76707213,158.27417
9.8581625754,30.27613314,-97.76714665,159.235474
9.8651900328,30.27622635,-97.76719484,159.235474
9.8811411856,30.27643397,-97.76731362,159.716187
9.8948677681,30.2766089,-97.76742409,159.235474
9.90750633,30.27677318,-97.76751797,157.312866
9.9180878432,30.27690922,-97.76759969,155.390259
9.9308860352,30.27706722,-97.76771276,153.948364
9.9426823908,30.27719848,-97.76783899,153.948364
9.9557627475,30.27732999,-97.76799666,151.544922
9.9707023083,30.27742563,-97.76822238,147.218994
9.9826261071,30.27744608,-97.76842263,144.815796
9.9948714654,30.27743342,-97.76862798,142.412476
10.0082667329,30.27740803,-97.76884868,141.45105
10.0106593841,30.2773885,-97.76888246,141.931763
10.0201747489,30.27732144,-97.76902436,139.047852
10.031814519,30.2772388,-97.76919913,138.086548
10.0433141078,30.27717275,-97.76937724,140.489868
10.0513694993,30.27717115,-97.76951185,139.047852
10.0602161446,30.27717174,-97.76966063,139.528442
10.0680791597,30.27719638,-97.76978385,140.489868
10.0821182918,30.27726076,-97.77001133,143.373657
10.0938842624,30.27730526,-97.77020152,143.85437
10.1051053527,30.27737668,-97.77036756,144.815796
10.1134823037,30.27749218,-97.77035424,145.296387
10.1278205638,30.27767063,-97.77023027,145.7771
10.1371976114,30.27779208,-97.77015785,146.257812
10.1477038766,30.27792234,-97.77006607,147.218994
10.1605930374,30.27808839,-97.76996749,149.141602
10.1766825695,30.27829458,-97.76984076,150.583618
10.1908460379,30.27847588,-97.76972953,151.064209
10.2007260854,30.27859775,-97.76964194,150.583618
10.2128671155,30.27875022,-97.76954329,150.103027
10.2298322215,30.27897117,-97.76941488,149.141602
10.2449866524,30.2791689,-97.76930784,149.141602
10.2576762288,30.27933192,-97.76920818,148.661011
10.2719033878,30.2795232,-97.76911723,147.699707
10.280941229,30.27963845,-97.76904264,148.18042
10.2922496841,30.27977985,-97.76894649,148.661011
10.3014392019,30.27989544,-97.76886879,149.141602
10.31278525,30.28004397,-97.76878573,151.064209
10.3261544199,30.28021462,-97.76867945,152.506348
10.3371910873,30.28035209,-97.76858398,154.428955
10.3458987319,30.28045904,-97.76850494,156.351562
10.354707163,30.28056884,-97.76843009,157.312866
10.3679707619,30.28073774,-97.76832263,158.754761
10.3806882379,30.28089473,-97.76821006,160.196899
10.3934761152,30.28105767,-97.76810705,161.158203
10.4071401878,30.28122389,-97.76800378,161.638916
10.4173552163,30.28136613,-97.76792608,162.600098
10.4300265866,30.28152974,-97.76782885,164.042114
10.442727037,30.28169059,-97.76772466,165.484131
10.4508983142,30.28179428,-97.76765786,165.964722
10.4637177572,30.28195823,-97.76755619,166.926025
10.4746341893,30.28209393,-97.76746072,165.484131
10.4860992299,30.28223994,-97.76737137,164.042114
10.4954780174,30.28235796,-97.76729207,163.080811
10.5082028255,30.28252426,-97.76719795,162.119507
10.5232698295,30.28271494,-97.76707239,160.196899
10.5382931512,30.28291075,-97.76695965,159.235474
10.5502193733,30.2830664,-97.76687038,157.312866
10.5602280446,30.28320084,-97.76680576,156.832153
10.5719770517,30.28335775,-97.76672588,157.312866
10.5837612906,30.28350972,-97.76663544,157.312866
10.5952748602,30.28365414,-97.76653846,158.27417
10.6065711986,30.28378297,-97.76642044,160.196899
10.6187060772,30.28393778,-97.76631894,162.119507
10.6313143782,30.28410877,-97.76624207,161.638916
10.6404978067,30.28423936,-97.76621014,161.638916
10.6540890546,30.28442795,-97.76613898,161.638916
10.6668174667,30.28459568,-97.76604728,161.638916
10.6792837224,30.28477329,-97.76600637,159.716187
10.6912511414,30.28493984,-97.76595709,158.27417
10.7057138,30.28511812,-97.76582734,156.832153
10.7208075851,30.28529816,-97.765682,156.351562
10.7301718325,30.28538475,-97.76556037,155.870972
10.7428504727,30.28551215,-97.76540657,155.390259
10.7477437694,30.28556697,-97.76535166,156.351562
10.7599515347,30.28566353,-97.76517598,159.235474
10.7696191354,30.28577266,-97.76507347,158.754761
10.7805950949,30.28587794,-97.76493416,158.27417
10.7912700623,30.28601943,-97.76486124,156.832153
10.8053188878,30.28621707,-97.76480022,156.351562
10.8130362534,30.28632402,-97.76482922,154.909546
10.8271518142,30.28645864,-97.76499887,152.986938
10.8390767936,30.28656978,-97.76515955,153.948364
10.8476485444,30.28663742,-97.76528008,155.390259
10.860977698,30.28673742,-97.76547169,156.351562
10.8747206847,30.28685016,-97.76566179,157.793579
10.8858349613,30.28692777,-97.76582549,159.235474
10.8991543594,30.28702877,-97.76601576,161.158203
10.9101254722,30.28712047,-97.76616555,162.119507
10.9210637766,30.28721125,-97.76631567,162.600098
10.9345239773,30.28732742,-97.76649697,165.964722
10.9455339258,30.28742608,-97.76664214,166.926025
10.9545025463,30.28749783,-97.76676653,165.964722
10.9665318539,30.28760394,-97.76692637,165.964722
10.9799435255,30.28769882,-97.76712108,165.964722
10.9911512564,30.28777837,-97.76728554,165.964722
11.0007424906,30.28786168,-97.76741202,166.926025
11.0150910655,30.28799152,-97.76760086,166.926025
11.0174284768,30.28800694,-97.76763339,166.926025
11.028559779,30.28809604,-97.76778745,166.445312
11.0406085355,30.28819084,-97.76796204,165.964722
11.0554340747,30.28832613,-97.76815449,166.926025
11.0670968977,30.2884273,-97.76831115,165.964722
11.0791796432,30.28852813,-97.76847719,165.484131
11.091363113,30.28863894,-97.76863553,164.522705
11.1008730097,30.28871672,-97.76876712,164.042114
11.1152191612,30.28884044,-97.76895999,162.119507
11.1313711411,30.28897103,-97.7691853,162.600098
11.1452658666,30.28907639,-97.76938386,161.638916
11.1610841082,30.28921167,-97.76959618,159.235474
11.174039445,30.28931377,-97.76977697,158.754761
11.1862678398,30.28941946,-97.76994109,158.27417
11.1974586073,30.28950915,-97.77009674,156.832153
11.2088010514,30.28960336,-97.7702529,156.351562
11.2182963459,30.28966337,-97.77039522,155.870972
11.2275804986,30.28973269,-97.77052883,154.909546
11.2395758793,30.28981123,-97.77070762,154.909546
11.2524293113,30.28991869,-97.77088389,153.948364
11.2623627345,30.29000544,-97.77101699,153.467651
11.2745268174,30.29011114,-97.77117876,153.467651
11.2892139774,30.29024139,-97.77137297,155.390259
11.2993440024,30.29033904,-97.77150029,156.832153
11.3074521483,30.29039662,-97.77161898,156.832153
11.3186368263,30.29048229,-97.77177824,156.351562
11.3295921562,30.29057516,-97.77192718,156.351562
11.340205235,30.29067423,-97.77206414,157.312866
11.3417367903,30.29069435,-97.77207605,157.793579
11.3491374432,30.29077565,-97.77200723,160.196899
11.3621983509,30.29093818,-97.77189692,161.638916
11.372478872,30.29106718,-97.77180858,161.638916
11.3873116812,30.29125133,-97.77167992,163.080811
11.3992791624,30.29139868,-97.77157296,164.042114
11.4105706541,30.29153547,-97.77146718,165.484131
11.4214980224,30.29167285,-97.77137557,166.926025
11.4303137234,30.29178634,-97.77130759,166.445312
11.4434693281,30.29195448,-97.77120207,164.522705
11.4543323845,30.2920979,-97.77112168,162.600098
11.4628483362,30.29221038,-97.7710641,162.119507
11.4712671676,30.29232203,-97.77100568,162.600098
11.4811654212,30.29245304,-97.77093569,162.119507
11.4905527214,30.29257374,-97.77086226,161.638916
11.4992737877,30.29268706,-97.77079764,162.600098
11.5100385432,30.29282318,-97.77070644,164.042114
11.5142631203,30.29287356,-97.77066655,164.522705
11.5255278931,30.29302544,-97.77059672,166.926025
11.5364055516,30.29316148,-97.77050385,169.329468
11.5471921794,30.29329265,-97.77040453,172.213257
11.5589812028,30.29344403,-97.77031417,172.69397
11.5612992273,30.29347613,-97.77030135,173.174683
11.5699086332,30.29358468,-97.77023085,175.577881
11.5804900843,30.29371175,-97.77013077,179.423218
11.5826078409,30.29373899,-97.77011376,179.903809
11.5909199208,30.29384435,-97.77004285,183.268433
11.6039711351,30.29400143,-97.76992056,186.633179
11.6147808157,30.29413579,-97.76982718,189.997681
11.6254994655,30.29425045,-97.76971084,193.843018
11.6368091633,30.29438498,-97.76960439,194.804321
11.648179507,30.29453058,-97.76951294,197.20752
11.657183297,30.29464767,-97.76944572,196.246338
11.6667672612,30.29477198,-97.76937732,197.688232
11.6758838922,30.29489636,-97.76932586,199.130127
11.6873283033,30.29504104,-97.76923089,199.61084
11.6985797166,30.29518453,-97.76913945,201.052856
11.7099962281,30.29533097,-97.76904725,200.572266
11.7211869334,30.29547212,-97.76895362,201.533569
11.7302672142,30.29559013,-97.76888908,201.533569
11.7416096583,30.29573782,-97.76880492,202.494873
11.7549060657,30.29590186,-97.76868557,202.975464
11.7663346318,30.29605474,-97.76861147,201.052856
11.7756455034,30.29616907,-97.76852774,201.052856
11.786827758,30.29630343,-97.76842279,201.052856
11.8007017919,30.29648105,-97.76831349,200.572266
11.8073293349,30.29657107,-97.76827477,200.572266
11.816431488,30.29669009,-97.76820696,200.091675
11.8305530761,30.29686444,-97.76808165,200.572266
11.8426892595,30.29701497,-97.76797679,200.572266
11.8545596204,30.29717557,-97.76790027,198.168945
11.8707820016,30.29737263,-97.76775442,199.130127
11.8793525718,30.2974878,-97.76769826,198.168945
11.8933698317,30.29766675,-97.76758586,197.20752
11.9027013328,30.29778334,-97.76750514,196.726929
11.9165255948,30.29796816,-97.76741093,193.362305
11.9283535161,30.29812046,-97.76731965,191.439575
11.9443198303,30.29832724,-97.76719929,191.439575
11.9610252654,30.29853285,-97.7670511,191.920288
11.9699829497,30.29864425,-97.76697448,191.920288
11.9816372599,30.29879319,-97.76688086,190.958984
11.9937212482,30.29895337,-97.76679612,187.59436
12.0063125237,30.29911992,-97.76670895,185.671753
12.0140602123,30.29921992,-97.76664935,184.710571
12.0189377261,30.29928396,-97.76661373,184.229858
12.0327329079,30.29946215,-97.76650912,181.826416
12.0438945331,30.2996018,-97.76641382,181.345825
12.0552381578,30.29974018,-97.76631089,181.826416
12.0677530047,30.29990019,-97.76621114,181.345825
12.080292085,30.30004587,-97.76608609,179.903809
12.090090795,30.30016892,-97.76600352,178.942627
12.0997147755,30.30029699,-97.76593706,177.02002
12.1148230385,30.30049447,-97.76582725,173.655273
12.1279786432,30.30065356,-97.76570035,174.135864
12.1360176305,30.30075942,-97.76564042,171.732666
12.1464765472,30.30090066,-97.76557219,167.406738
12.1572437882,30.30103829,-97.76548678,165.484131
12.1654259393,30.30114256,-97.76542132,164.522705
12.1782684352,30.30130827,-97.76531805,164.042114
12.1877868447,30.30143509,-97.76525376,163.080811
12.2002652171,30.30159552,-97.76515637,163.561523
12.2115833656,30.30174145,-97.76506718,164.522705
12.2220277422,30.30186868,-97.7649718,167.406738
12.2307209089,30.30197036,-97.76488437,168.848755
12.2387368433,30.30207144,-97.76481723,171.252075
12.2485464895,30.30219583,-97.76473668,173.174683
12.2582857342,30.30232642,-97.76467332,174.616577
12.2722738518,30.30249699,-97.76454633,177.50061
12.2860301979,30.30266572,-97.76442287,179.423218
12.2921978022,30.3027456,-97.76437542,179.423218
12.3002756252,30.3028575,-97.76433645,179.903809
12.3109699794,30.30300862,-97.76430652,179.903809
12.3218014701,30.30316595,-97.76430753,179.423218
12.3349024562,30.30335337,-97.76434709,178.461914
12.3495969483,30.30356015,-97.76440543,179.903809
12.3604624281,30.30371354,-97.7644486,179.903809
12.3741447068,30.30390557,-97.76450895,178.942627
12.3863476254,30.30407639,-97.76456309,181.345825
12.4001500773,30.30426943,-97.76462445,181.826416
12.4152195047,30.30448182,-97.76468497,185.191162
12.4285061565,30.30467134,-97.76472755,187.11377
12.4411265743,30.30484912,-97.76477843,185.191162
12.4520819043,30.30500519,-97.76481137,182.787842
12.4658867174,30.30520527,-97.76482528,182.307129
12.4713880877,30.30528498,-97.76481774,181.826416
12.4860351692,30.30549704,-97.76480642,180.865234
12.5031641307,30.30573634,-97.76472596,178.461914
12.5132481121,30.30586358,-97.7646413,177.02002
12.5252058378,30.30601588,-97.76454574,176.058594
12.5343079287,30.30613046,-97.76446964,177.50061
12.5432073906,30.3062406,-97.76439018,180.384521
12.5552852894,30.30639248,-97.76428808,180.865234
12.5659056383,30.30652223,-97.76419102,181.826416
12.5771352414,30.3066571,-97.76408524,181.345825
12.5919959502,30.30683043,-97.76393563,178.461914
12.604503465,30.30697058,-97.76380319,176.058594
12.6171335762,30.30711299,-97.76366916,172.213257
12.6297418151,30.30726093,-97.76354729,169.810059
12.6453573655,30.30745128,-97.76340547,164.042114
12.6583466913,30.30762965,-97.76334613,159.716187
12.6686090062,30.30777474,-97.76328963,158.27417
12.6824466898,30.30796886,-97.76322836,157.312866
12.6909796049,30.30808328,-97.76317262,159.235474
12.6996982478,30.30819534,-97.76310448,159.716187
12.7100551975,30.30833205,-97.76303088,162.119507
12.720300549,30.30846608,-97.76295377,166.926025
12.7286271689,30.30858485,-97.76293164,168.368042
12.7387110882,30.30872868,-97.76290474,170.771362
12.7509989483,30.30890613,-97.76288219,174.135864
12.7635829537,30.30908575,-97.76284874,178.461914
12.7741219651,30.30923713,-97.76282536,180.865234
12.7888103678,30.30944768,-97.76278454,185.191162
12.7977377292,30.30957534,-97.76276157,187.59436
12.8069284277,30.30970568,-97.76272645,190.478394
12.8199140874,30.30989117,-97.76269686,194.804321
12.8307468209,30.3100485,-97.76268966,195.284912
12.8471003114,30.31028512,-97.76266518,197.688232
12.8551295432,30.31039668,-97.76263257,198.649536
12.8642074007,30.31039727,-97.76249025,199.61084
12.868405321,30.31036332,-97.7624325,197.688232
12.8822320064,30.31024732,-97.76224374,193.843018
12.8922856027,30.31016828,-97.76210217,189.997681
12.9076524182,30.31005839,-97.76187862,188.555786
12.9112070953,30.31003752,-97.76182389,187.11377
12.9238772228,30.30997507,-97.76162264,188.075073
12.93695149,30.30990894,-97.76141779,186.633179
12.9501762533,30.30985915,-97.76120396,185.671753
12.9613755335,30.30980442,-97.76102769,185.191162
12.9726403062,30.30975278,-97.76084857,186.633179
12.9834632842,30.30970367,-97.76067766,189.036377
12.9963470391,30.30965547,-97.76046988,189.516968
13.0070924078,30.30961507,-97.76029629,188.075073
13.0115730519,30.30959462,-97.76022496,189.516968
13.0224543144,30.30955606,-97.76004869,190.478394
